step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
155.0,283,3,164,130,413,0,4824.0,17.045936395759718,4.725456531973867,28,915.0,0.1438040370351585,15,650.0,0.19953578772294875,0,2.0,0.5332979909846289,6,27.0,0.3664170586566565,23,602.0,0.17319757567434213,7,140.0,0.11765750935917921,3,6.0,0.4316133414153793,0,6.0,0.9096617254660604,7,61.0,0.29065211315573836,0,0.0,0.9408642167880473,32,1292.0,0.07582599053662648,0,0.0,0.9360744142228923,0,4.0,0.8507490712117074,7,181.0,0.34907519587289737,36,1957.0,0.09468438654135544,0,4.0,0.911493816612407,164,5847.0
160.0,289,5,178,138,427,0,5688.0,19.68166089965398,4.475252648141628,29,1058.0,0.14057953405905482,15,725.0,0.2005524046565111,0,2.0,0.945664188927156,8,63.0,0.46981162647609837,24,720.0,0.12921570093337847,7,175.0,0.1277843198277749,7,33.0,0.2011512599436368,1,5.0,0.4923872199930891,7,96.0,0.35693668852923127,0,0.0,0.9521640817265395,34,1458.0,0.10851862221596904,0,0.0,0.9423738547252124,0,0.0,0.8091879116076922,10,227.0,0.26703879520010065,36,2137.0,0.13517247266714336,0,0.0,0.8824903923476352,178,6699.0
165.0,285,7,184,148,433,0,6504.0,22.821052631578947,4.151581829238854,32,1214.0,0.09088322221309746,15,800.0,0.15707998932413603,0,2.0,0.8596998601187402,8,101.0,0.4310046922164449,26,847.0,0.11769625028992212,1,123.0,0.5219809595582399,7,72.0,0.10107961775734997,6,20.0,0.3504634724300752,7,131.0,0.2874953375390369,0,0.0,0.942371727426041,36,1636.0,0.11386461082190893,0,0.0,0.9719946068964485,0,0.0,0.870774492257127,10,277.0,0.2221876477237673,36,2317.0,0.08724234722667983,0,0.0,0.928917152604987,184,7540.0
170.0,285,9,182,162,447,0,6582.0,23.094736842105263,3.858709978796686,33,1376.0,0.11202809567391729,10,717.0,0.2276606052035901,0,0.0,0.8592118132865205,8,141.0,0.31706490000826076,28,983.0,0.11888492085986399,0,19.0,0.7458746834970911,7,107.0,0.43664465074317377,7,55.0,0.4432714540969318,7,170.0,0.3615827183324365,0,0.0,0.9464543013529034,36,1816.0,0.07414866497944542,1,1.0,0.6611285115121204,0,0.0,0.9371009577511009,10,327.0,0.2215632968141477,33,2265.0,0.0855322472473113,2,7.0,0.35211393503894145,182,7984.0
175.0,289,14,161,169,458,0,6102.0,21.114186851211073,4.054779210932371,36,1549.0,0.09881567203193625,2,466.0,0.41538590629092553,0,0.0,0.8238214867836113,8,181.0,0.18780902751924625,30,1128.0,0.06506775777937562,1,8.0,0.35224892595925567,7,142.0,0.46331303672886076,1,52.0,0.5554833994385665,7,205.0,0.5615201936472095,0,0.0,0.9667515580690237,36,1996.0,0.07401644335597718,0,0.0,0.48285133883078324,1,1.0,0.4942311401470662,4,254.0,0.36133674554719136,25,1983.0,0.1923724393560878,3,23.0,0.5612976157682903,161,7988.0
180.0,293,15,150,172,465,0,5623.0,19.191126279863482,4.197058772508015,36,1729.0,0.09786259102105,3,365.0,0.34585803018167177,0,0.0,1.0,8,221.0,0.0,31,1286.0,0.038576251556247804,1,17.0,0.2562013630660845,10,185.0,0.39919816603937003,3,18.0,0.43887061100381786,7,240.0,0.46116655397156264,0,0.0,0.9450756124974609,32,1974.0,0.10281067877949293,0,6.0,0.42999133490161995,3,13.0,0.44063901795960136,2,112.0,0.5047962593684091,14,1864.0,0.1842134799943524,0,15.0,0.8143023856972589,150,8045.0
185.0,305,19,140,172,477,0,4499.0,14.750819672131147,4.360601925978529,31,1726.0,0.1114828954381126,8,399.0,0.38335610155670974,0,4.0,0.39941940066474313,2,189.0,0.23434791852469805,33,1447.0,0.14121380320130175,1,22.0,0.7095507473189974,13,248.0,0.24829435293752017,3,29.0,0.22317926328926213,11,285.0,0.23239598428950103,0,0.0,0.9688511338368079,24,1736.0,0.10159049901269254,0,8.0,0.8662013285475172,0,8.0,0.6185718990484458,2,85.0,0.2675946630302801,10,1919.0,0.15748193922595233,2,10.0,0.5082661505637357,140,8115.0
190.0,301,26,135,185,486,0,3778.0,12.551495016611296,5.030375792933095,24,1545.0,0.15347891912910322,8,439.0,0.5124613035349284,0,4.0,0.827238455506958,0,64.0,0.7974291255716635,35,1618.0,0.18040503037053568,1,27.0,0.8287172984760329,13,313.0,0.16125896264214845,1,22.0,0.32409996139581526,14,351.0,0.25769720397220547,0,0.0,0.9599821934874743,16,1736.0,0.10802145922195489,0,8.0,0.8862178177381032,0,0.0,0.7584745348710998,3,98.0,0.5199811889521178,13,1981.0,0.13340802126953447,7,33.0,0.003176471966181399,135,8239.0
195.0,296,26,134,198,494,0,3520.0,11.891891891891891,4.617331807399496,16,1477.0,0.18704403877023387,8,479.0,0.4732874695116884,0,4.0,0.9319828353436785,0,4.0,0.844220628163048,36,1795.0,0.12500983193990084,1,28.0,0.7786884328408256,13,378.0,0.0,4,10.0,0.0060864559619453334,14,421.0,0.20836934694635673,0,0.0,0.9729208851927592,11,1801.0,0.11441343315547405,1,5.0,0.6212999556532773,1,1.0,0.6908763899328458,3,113.0,0.5883863008370768,18,2060.0,0.14566898104714798,8,73.0,0.1019084719239411,134,8649.0
200.0,297,32,138,207,504,0,3582.0,12.06060606060606,4.226030195923852,12,1534.0,0.20913952041254635,10,523.0,0.18406247329645478,0,4.0,0.7424861551790738,0,0.0,0.8129338250905347,36,1975.0,0.0,0,0.0,0.3910348767419144,13,443.0,0.2226676147203189,5,34.0,0.2779389293248779,14,491.0,0.20405528517951116,0,0.0,0.9731081927226359,13,1860.0,0.21173717604429454,5,21.0,0.43601795248071795,2,9.0,0.5424259341158579,1,46.0,0.4644930019868068,25,2172.0,0.11160293949716013,2,69.0,0.48749917921827673,138,9181.0
205.0,293,37,142,222,515,0,3305.0,11.279863481228668,4.254397709138196,12,1588.0,0.21101136564305115,10,417.0,0.28665018735782305,0,8.0,0.7259432127390733,0,0.0,1.0,36,2155.0,0.09486135721594202,5,15.0,0.0015646862783396023,7,399.0,0.4298750820197115,0,30.0,0.6175317799478831,8,432.0,0.2853205564221696,0,4.0,0.8053169542159111,22,1952.0,0.22764955288551214,6,51.0,0.2372036385975835,0,2.0,0.5709799839750169,4,18.0,0.42177152294266246,32,2315.0,0.002439278505366566,0,21.0,0.811228292830206,142,9407.0
210.0,298,31,114,231,529,0,2596.0,8.711409395973154,4.783729947037573,13,1482.0,0.17757083503699672,2,153.0,0.3912212899292828,0,8.0,0.9177441986210029,0,4.0,0.49348993071612846,30,2115.0,0.10398326059741939,0,19.0,0.4029813316949857,1,216.0,0.3965259204637243,0,4.0,0.8450210558601986,3,228.0,0.5279328753331948,1,5.0,0.7539501253455654,27,2069.0,0.13628147837634963,6,81.0,0.0,0,0.0,0.9992977570121832,0,15.0,0.48705649906019677,31,2234.0,0.08878435834108012,0,4.0,0.6813795692340274,114,8637.0
